Feb. 3, 2006   00:31:10
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_swv_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.1562591e-6, 6.5823406e-7
0.098, 1.2938008e-6, 7.1554234e-7
0.097, 1.2788973e-6, 7.2087528e-7
0.096, 1.2855584e-6, 7.1492633e-7
0.095, 1.2638953e-6, 7.1091819e-7
0.094, 1.2574353e-6, 7.1195592e-7
0.093, 1.2786444e-6, 7.0663680e-7
0.092, 1.2674587e-6, 7.1460096e-7
0.091, 1.2739143e-6, 7.0948442e-7
0.090, 1.2542911e-6, 7.0704874e-7
0.089, 1.2454565e-6, 7.0558508e-7
0.088, 1.2677671e-6, 7.0115516e-7
0.087, 1.2564766e-6, 7.0974698e-7
0.086, 1.2635686e-6, 7.0632092e-7
0.085, 1.2481720e-6, 7.0339695e-7
0.084, 1.2358404e-6, 7.0211468e-7
0.083, 1.2629661e-6, 6.9789371e-7
0.082, 1.2493896e-6, 7.0708256e-7
0.081, 1.2554888e-6, 7.0003523e-7
0.080, 1.2415462e-6, 6.9862512e-7
0.079, 1.2294122e-6, 6.9905877e-7
0.078, 1.2521754e-6, 6.9316366e-7
0.077, 1.2387738e-6, 7.0084081e-7
0.076, 1.2490295e-6, 6.9737911e-7
0.075, 1.2323000e-6, 6.9498196e-7
0.074, 1.2209782e-6, 6.9643249e-7
0.073, 1.2434788e-6, 6.9084189e-7
0.072, 1.2336972e-6, 6.9880650e-7
0.071, 1.2417695e-6, 6.9643096e-7
0.070, 1.2279218e-6, 6.9327018e-7
0.069, 1.2132525e-6, 6.9202764e-7
0.068, 1.2372695e-6, 6.8642123e-7
0.067, 1.2295023e-6, 6.9691589e-7
0.066, 1.2338909e-6, 6.9197358e-7
0.065, 1.2178799e-6, 6.8773306e-7
0.064, 1.2050856e-6, 6.8548553e-7
0.063, 1.2299304e-6, 6.8296060e-7
0.062, 1.2213649e-6, 6.9258539e-7
0.061, 1.2271639e-6, 6.9069483e-7
0.060, 1.2104210e-6, 6.8507126e-7
0.059, 1.2012329e-6, 6.8666259e-7
0.058, 1.2235924e-6, 6.8277666e-7
0.057, 1.2164373e-6, 6.9128822e-7
