Feb. 3, 2006   01:07:40
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_13.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.7819456e-8, -5.8989521e-8, 3.3333334e-1
-0.001, -4.6642970e-8, -5.0724942e-8, 6.6666669e-1
-0.002, -3.9956419e-8, -4.4626553e-8, 1.0000000e+0
-0.003, -3.4856118e-8, -3.9891528e-8, 1.3333334e+0
-0.004, -3.0903195e-8, -3.6137781e-8, 1.6666667e+0
-0.005, -2.7832618e-8, -3.3157434e-8, 2.0000000e+0
-0.006, -2.5211785e-8, -3.0686568e-8, 2.3333333e+0
-0.007, -2.2989312e-8, -2.8608072e-8, 2.6666665e+0
-0.008, -2.1030093e-8, -2.6839098e-8, 2.9999998e+0
-0.009, -1.9423886e-8, -2.5338641e-8, 3.3333330e+0
-0.010, -1.7936017e-8, -2.4000686e-8, 3.6666663e+0
-0.011, -1.6642074e-8, -2.2850404e-8, 3.9999995e+0
-0.012, -1.5377069e-8, -2.1791125e-8, 4.3333330e+0
-0.013, -1.4401769e-8, -2.0880641e-8, 4.6666665e+0
-0.014, -1.3401550e-8, -2.0044848e-8, 5.0000000e+0
-0.015, -1.2496522e-8, -1.9292962e-8, 5.3333335e+0
-0.016, -1.1710426e-8, -1.8616834e-8, 5.6666670e+0
-0.017, -1.0928344e-8, -1.7985263e-8, 6.0000005e+0
-0.018, -1.0239801e-8, -1.7399426e-8, 6.3333340e+0
-0.019, -9.5751140e-9, -1.6862870e-8, 6.6666675e+0
-0.020, -8.9567234e-9, -1.6357282e-8, 7.0000010e+0
-0.021, -8.4345881e-9, -1.5892585e-8, 7.3333344e+0
-0.022, -7.8767846e-9, -1.5453415e-8, 7.6666679e+0
-0.023, -7.3795694e-9, -1.5040127e-8, 8.0000010e+0
-0.024, -6.9016046e-9, -1.4650476e-8, 8.3333340e+0
-0.025, -6.4367489e-9, -1.4286116e-8, 8.6666670e+0
-0.026, -6.0396848e-9, -1.3943148e-8, 9.0000000e+0
-0.027, -5.6213620e-9, -1.3617906e-8, 9.3333330e+0
-0.028, -5.2368168e-9, -1.3309329e-8, 9.6666660e+0
-0.029, -4.8899467e-9, -1.3016233e-8, 9.9999990e+0
-0.030, -4.5294950e-9, -1.2741694e-8, 1.0333332e+1
-0.031, -4.1950257e-9, -1.2474008e-8, 1.0666665e+1
-0.032, -3.8703591e-9, -1.2218613e-8, 1.0999998e+1
-0.033, -3.5648249e-9, -1.1973145e-8, 1.1333331e+1
-0.034, -3.3083045e-9, -1.1743396e-8, 1.1666664e+1
-0.035, -3.0113922e-9, -1.1520739e-8, 1.1999997e+1
-0.036, -2.7397540e-9, -1.1307653e-8, 1.2333330e+1
-0.037, -2.4997675e-9, -1.1103315e-8, 1.2666663e+1
-0.038, -2.2359243e-9, -1.0905476e-8, 1.2999996e+1
-0.039, -2.0096380e-9, -1.0717445e-8, 1.3333329e+1
-0.040, -1.7692974e-9, -1.0535678e-8, 1.3666662e+1
-0.041, -1.5346256e-9, -1.0362895e-8, 1.3999995e+1
-0.042, -1.3476678e-9, -1.0194364e-8, 1.4333328e+1
-0.043, -1.1343728e-9, -1.0034108e-8, 1.4666661e+1
-0.044, -9.1044855e-10, -9.8739683e-9, 1.4999994e+1
-0.045, -7.3010442e-10, -9.7125312e-9, 1.5333327e+1
-0.046, -5.3476118e-10, -9.5703552e-9, 1.5666660e+1
-0.047, -3.5937744e-10, -9.4269987e-9, 1.5999993e+1
-0.048, -1.9048942e-10, -9.2878967e-9, 1.6333326e+1
-0.049, 4.3813989e-12, -9.1565955e-9, 1.6666660e+1
-0.050, 1.4575133e-10, -9.0294296e-9, 1.6999994e+1
-0.051, 3.2314282e-10, -8.9076995e-9, 1.7333328e+1
-0.052, 4.7774035e-10, -8.7876257e-9, 1.7666662e+1
-0.053, 6.1285077e-10, -8.6687324e-9, 1.7999996e+1
-0.054, 7.6059825e-10, -8.5637861e-9, 1.8333330e+1
-0.055, 8.9110269e-10, -8.4545846e-9, 1.8666664e+1
-0.056, 1.0299924e-9, -8.3515284e-9, 1.8999998e+1
-0.057, 1.1842356e-9, -8.2509537e-9, 1.9333332e+1
-0.058, 1.2866314e-9, -8.1515621e-9, 1.9666666e+1
-0.059, 1.4199704e-9, -8.0573690e-9, 2.0000000e+1
-0.060, 1.5482307e-9, -7.9602227e-9, 2.0333334e+1
-0.061, 1.6355092e-9, -7.8721767e-9, 2.0666668e+1
-0.062, 1.7721549e-9, -7.7851920e-9, 2.1000002e+1
-0.063, 1.8785664e-9, -7.6976177e-9, 2.1333336e+1
-0.064, 1.9819069e-9, -7.6133544e-9, 2.1666670e+1
-0.065, 2.0993016e-9, -7.5302706e-9, 2.2000004e+1
-0.066, 2.1822104e-9, -7.4499056e-9, 2.2333338e+1
-0.067, 2.2886217e-9, -7.3726141e-9, 2.2666672e+1
-0.068, 2.3808604e-9, -7.2959132e-9, 2.3000006e+1
-0.069, 2.4684934e-9, -7.2176753e-9, 2.3333340e+1
-0.070, 2.5789200e-9, -7.1452284e-9, 2.3666674e+1
-0.071, 2.6628917e-9, -7.0584818e-9, 2.4000008e+1
-0.072, 2.7487530e-9, -6.9902906e-9, 2.4333342e+1
