Feb. 3, 2006   00:53:55
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_swv_9.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.2122604e-6, 6.5151784e-7
0.098, 1.3343640e-6, 7.1221967e-7
0.097, 1.3100329e-6, 7.0336472e-7
0.096, 1.3063083e-6, 7.0545173e-7
0.095, 1.3158490e-6, 7.0213417e-7
0.094, 1.3140044e-6, 7.0343236e-7
0.093, 1.3219230e-6, 7.0659979e-7
0.092, 1.3008220e-6, 7.0064397e-7
0.091, 1.2993115e-6, 7.0106472e-7
0.090, 1.3015235e-6, 6.9430803e-7
0.089, 1.3050994e-6, 6.9994491e-7
0.088, 1.3120134e-6, 7.0185854e-7
0.087, 1.2908391e-6, 6.9523873e-7
0.086, 1.2890774e-6, 6.9680334e-7
0.085, 1.2964165e-6, 6.9301126e-7
0.084, 1.2955900e-6, 6.9850319e-7
0.083, 1.3041879e-6, 6.9728344e-7
0.082, 1.2839548e-6, 6.9133318e-7
0.081, 1.2816215e-6, 6.9820800e-7
0.080, 1.2910195e-6, 6.9156681e-7
0.079, 1.2867723e-6, 6.9382463e-7
0.078, 1.2962855e-6, 6.9608313e-7
0.077, 1.2759297e-6, 6.8815763e-7
0.076, 1.2731721e-6, 6.9236893e-7
0.075, 1.2826595e-6, 6.9009366e-7
0.074, 1.2822234e-6, 6.9092727e-7
0.073, 1.2862695e-6, 6.9203168e-7
0.072, 1.2678270e-6, 6.8799653e-7
0.071, 1.2648100e-6, 6.8903182e-7
0.070, 1.2727101e-6, 6.8537139e-7
0.069, 1.2736925e-6, 6.8936902e-7
0.068, 1.2806101e-6, 6.9008001e-7
0.067, 1.2607030e-6, 6.8627082e-7
0.066, 1.2574797e-6, 6.8523048e-7
0.065, 1.2677220e-6, 6.8269475e-7
0.064, 1.2666196e-6, 6.8764280e-7
0.063, 1.2700153e-6, 6.8575423e-7
0.062, 1.2529279e-6, 6.8206430e-7
0.061, 1.2502302e-6, 6.8462259e-7
0.060, 1.2594994e-6, 6.7958314e-7
0.059, 1.2572934e-6, 6.8360617e-7
0.058, 1.2682189e-6, 6.8802342e-7
0.057, 1.2444467e-6, 6.7636444e-7
0.056, 1.2413585e-6, 6.8070204e-7
0.055, 1.2504173e-6, 6.7552787e-7
0.054, 1.2523032e-6, 6.8032762e-7
0.053, 1.2598580e-6, 6.8367683e-7
0.052, 1.2363223e-6, 6.7338431e-7
0.051, 1.2358130e-6, 6.7880501e-7
0.050, 1.2417806e-6, 6.7407922e-7
0.049, 1.2426914e-6, 6.7623608e-7
0.048, 1.2536826e-6, 6.8074752e-7
0.047, 1.2314053e-6, 6.7659414e-7
0.046, 1.2280614e-6, 6.7754610e-7
0.045, 1.2376917e-6, 6.7322526e-7
0.044, 1.2359874e-6, 6.7583494e-7
0.043, 1.2450416e-6, 6.7738603e-7
0.042, 1.2233368e-6, 6.7172431e-7
0.041, 1.2234283e-6, 6.7641832e-7
0.040, 1.2313727e-6, 6.7019829e-7
0.039, 1.2260263e-6, 6.7167906e-7
0.038, 1.2392574e-6, 6.7833992e-7
0.037, 1.2182502e-6, 6.6860918e-7
0.036, 1.2168011e-6, 6.7458507e-7
0.035, 1.2241381e-6, 6.6839954e-7
0.034, 1.2207364e-6, 6.7037325e-7
0.033, 1.2299511e-6, 6.7481983e-7
0.032, 1.2102702e-6, 6.6717200e-7
0.031, 1.2104559e-6, 6.7112308e-7
0.030, 1.2166793e-6, 6.6837856e-7
0.029, 1.2131993e-6, 6.6802096e-7
0.028, 1.2247989e-6, 6.7210851e-7
0.027, 1.2027974e-6, 6.6613347e-7
0.026, 1.2031182e-6, 6.6901225e-7
0.025, 1.2090549e-6, 6.6501264e-7
0.024, 1.2099426e-6, 6.7070249e-7
0.023, 1.2175035e-6, 6.6895615e-7
0.022, 1.1960526e-6, 6.6480027e-7
0.021, 1.1987630e-6, 6.6921081e-7
0.020, 1.2042943e-6, 6.6246804e-7
0.019, 1.2021757e-6, 6.6689432e-7
0.018, 1.2125465e-6, 6.6904124e-7
0.017, 1.1901539e-6, 6.6316136e-7
0.016, 1.1903875e-6, 6.6758309e-7
0.015, 1.1970390e-6, 6.6107270e-7
0.014, 1.1983105e-6, 6.6638933e-7
0.013, 1.2064141e-6, 6.7062132e-7
0.012, 1.1836754e-6, 6.6342153e-7
0.011, 1.1865609e-6, 6.6613887e-7
0.010, 1.1902603e-6, 6.6061335e-7
0.009, 1.1927473e-6, 6.6671163e-7
0.008, 1.2024078e-6, 6.6973791e-7
0.007, 1.1793188e-6, 6.6327004e-7
0.006, 1.1810538e-6, 6.6510120e-7
0.005, 1.1836717e-6, 6.6007226e-7
0.004, 1.1877059e-6, 6.6926316e-7
0.003, 1.1972290e-6, 6.6760299e-7
0.002, 1.1760746e-6, 6.6557993e-7
0.001, 1.1781121e-6, 6.6760106e-7
-0.000, 1.1813459e-6, 6.6208088e-7
-0.001, 1.1802488e-6, 6.6804364e-7
-0.002, 1.1924737e-6, 6.6835162e-7
-0.003, 1.1710814e-6, 6.6458028e-7
-0.004, 1.1719197e-6, 6.7006727e-7
-0.005, 1.1733407e-6, 6.5958102e-7
-0.006, 1.1776257e-6, 6.6898008e-7
-0.007, 1.1860176e-6, 6.6939128e-7
-0.008, 1.1664379e-6, 6.6595351e-7
-0.009, 1.1664259e-6, 6.6826823e-7
-0.010, 1.1724298e-6, 6.6547307e-7
-0.011, 1.1743595e-6, 6.6908882e-7
-0.012, 1.1810981e-6, 6.7020983e-7
-0.013, 1.1640174e-6, 6.7030300e-7
-0.014, 1.1647315e-6, 6.6916385e-7
-0.015, 1.1638784e-6, 6.6275925e-7
-0.016, 1.1713172e-6, 6.7218326e-7
-0.017, 1.1784610e-6, 6.7251210e-7
-0.018, 1.1596717e-6, 6.7177439e-7
-0.019, 1.1582014e-6, 6.6943346e-7
-0.020, 1.1633120e-6, 6.6624222e-7
-0.021, 1.1674596e-6, 6.7725142e-7
-0.022, 1.1743255e-6, 6.7571710e-7
-0.023, 1.1595239e-6, 6.7478624e-7
-0.024, 1.1566717e-6, 6.7515657e-7
-0.025, 1.1618118e-6, 6.7129270e-7
-0.026, 1.1650494e-6, 6.7964658e-7
-0.027, 1.1741488e-6, 6.8043227e-7
-0.028, 1.1530425e-6, 6.7597421e-7
-0.029, 1.1542194e-6, 6.7825306e-7
-0.030, 1.1592674e-6, 6.7734464e-7
-0.031, 1.1653976e-6, 6.8269162e-7
-0.032, 1.1678233e-6, 6.8274306e-7
-0.033, 1.1524260e-6, 6.8249255e-7
-0.034, 1.1535083e-6, 6.8352620e-7
-0.035, 1.1569075e-6, 6.8188689e-7
-0.036, 1.1607533e-6, 6.8677161e-7
-0.037, 1.1695444e-6, 6.8713297e-7
-0.038, 1.1521495e-6, 6.9148871e-7
-0.039, 1.1485807e-6, 6.8516721e-7
-0.040, 1.1566258e-6, 6.8477868e-7
-0.041, 1.1592393e-6, 6.9310022e-7
-0.042, 1.1690047e-6, 6.9323954e-7
-0.043, 1.1484381e-6, 6.9396071e-7
-0.044, 1.1487167e-6, 6.9387704e-7
-0.045, 1.1529914e-6, 6.8942677e-7
-0.046, 1.1579676e-6, 6.9958065e-7
-0.047, 1.1679585e-6, 7.0210621e-7
-0.048, 1.1507108e-6, 7.0051709e-7
-0.049, 1.1459645e-6, 6.9765571e-7
-0.050, 1.1518758e-6, 6.9559371e-7
-0.051, 1.1581066e-6, 7.0688947e-7
-0.052, 1.1662382e-6, 7.0713293e-7
-0.053, 1.1492890e-6, 7.0662560e-7
-0.054, 1.1489836e-6, 7.0709501e-7
-0.055, 1.1517753e-6, 7.0682938e-7
-0.056, 1.1560885e-6, 7.1345511e-7
-0.057, 1.1690875e-6, 7.1506622e-7
-0.058, 1.1500364e-6, 7.1814395e-7
-0.059, 1.1502826e-6, 7.1650300e-7
-0.060, 1.1507218e-6, 7.1267527e-7
-0.061, 1.1590307e-6, 7.2416236e-7
-0.062, 1.1663794e-6, 7.2257160e-7
-0.063, 1.1481549e-6, 7.2465207e-7
-0.064, 1.1501851e-6, 7.2682911e-7
-0.065, 1.1530669e-6, 7.2158974e-7
-0.066, 1.1575759e-6, 7.3393772e-7
-0.067, 1.1686824e-6, 7.3417112e-7
-0.068, 1.1499462e-6, 7.3557283e-7
-0.069, 1.1513191e-6, 7.3692161e-7
-0.070, 1.1523327e-6, 7.3222981e-7
-0.071, 1.1612783e-6, 7.4393211e-7
-0.072, 1.1701825e-6, 7.4745230e-7
-0.073, 1.1519718e-6, 7.4672431e-7
-0.074, 1.1540864e-6, 7.4775039e-7
-0.075, 1.1540278e-6, 7.4463452e-7
-0.076, 1.1630341e-6, 7.5588787e-7
-0.077, 1.1713926e-6, 7.5718458e-7
-0.078, 1.1545144e-6, 7.6178856e-7
-0.079, 1.1538475e-6, 7.5739644e-7
-0.080, 1.1550378e-6, 7.5743122e-7
-0.081, 1.1677782e-6, 7.7328394e-7
-0.082, 1.1746744e-6, 7.6871169e-7
-0.083, 1.1541307e-6, 7.7256306e-7
-0.084, 1.1565461e-6, 7.7153481e-7
-0.085, 1.1576639e-6, 7.7028216e-7
-0.086, 1.1684605e-6, 7.8597236e-7
-0.087, 1.1748149e-6, 7.8198428e-7
-0.088, 1.1593132e-6, 7.8868453e-7
-0.089, 1.1597147e-6, 7.8920647e-7
-0.090, 1.1597050e-6, 7.8543229e-7
-0.091, 1.1733879e-6, 8.0024745e-7
-0.092, 1.1796003e-6, 8.0166330e-7
-0.093, 1.1639182e-6, 8.0553423e-7
-0.094, 1.1631229e-6, 8.0410325e-7
-0.095, 1.1650243e-6, 8.0345353e-7
-0.096, 1.1765485e-6, 8.1651370e-7
-0.097, 1.1801734e-6, 8.1504288e-7
-0.098, 1.1679371e-6, 8.2530823e-7
-0.099, 1.1693677e-6, 8.2145198e-7
-0.100, 1.1674596e-6, 8.2246396e-7
