Feb. 3, 2006   01:10:22
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_14.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.6134596e-8, -5.9698976e-8, 3.3333334e-1
-0.001, -4.5412566e-8, -5.1163404e-8, 6.6666669e-1
-0.002, -3.8716806e-8, -4.4828649e-8, 1.0000000e+0
-0.003, -3.3908218e-8, -3.9960195e-8, 1.3333334e+0
-0.004, -3.0144264e-8, -3.6124430e-8, 1.6666667e+0
-0.005, -2.7093529e-8, -3.3049055e-8, 2.0000000e+0
-0.006, -2.4516863e-8, -3.0510474e-8, 2.3333333e+0
-0.007, -2.2347656e-8, -2.8385770e-8, 2.6666665e+0
-0.008, -2.0483510e-8, -2.6583233e-8, 2.9999998e+0
-0.009, -1.8860177e-8, -2.5039167e-8, 3.3333330e+0
-0.010, -1.7453681e-8, -2.3705226e-8, 3.6666663e+0
-0.011, -1.6152534e-8, -2.2517600e-8, 3.9999995e+0
-0.012, -1.4997248e-8, -2.1470850e-8, 4.3333330e+0
-0.013, -1.3975297e-8, -2.0542515e-8, 4.6666665e+0
-0.014, -1.3024209e-8, -1.9703059e-8, 5.0000000e+0
-0.015, -1.2170321e-8, -1.8958385e-8, 5.3333335e+0
-0.016, -1.1382451e-8, -1.8278829e-8, 5.6666670e+0
-0.017, -1.0639817e-8, -1.7645485e-8, 6.0000005e+0
-0.018, -9.9896571e-9, -1.7072766e-8, 6.3333340e+0
-0.019, -9.3502450e-9, -1.6549331e-8, 6.6666675e+0
-0.020, -8.7596090e-9, -1.6054969e-8, 7.0000010e+0
-0.021, -8.2331031e-9, -1.5595944e-8, 7.3333344e+0
-0.022, -7.7047080e-9, -1.5164929e-8, 7.6666679e+0
-0.023, -7.2267428e-9, -1.4756013e-8, 8.0000010e+0
-0.024, -6.7649579e-9, -1.4376289e-8, 8.3333340e+0
-0.025, -6.3008114e-9, -1.4013940e-8, 8.6666670e+0
-0.026, -5.9241794e-9, -1.3675697e-8, 9.0000000e+0
-0.027, -5.5208562e-9, -1.3357312e-8, 9.3333330e+0
-0.028, -5.1441056e-9, -1.3054997e-8, 9.6666660e+0
-0.029, -4.8138880e-9, -1.2775730e-8, 9.9999990e+0
-0.030, -4.4365476e-9, -1.2502845e-8, 1.0333332e+1
-0.031, -4.1210932e-9, -1.2246149e-8, 1.0666665e+1
-0.032, -3.8005599e-9, -1.1997845e-8, 1.0999998e+1
-0.033, -3.5117969e-9, -1.1758170e-8, 1.1333331e+1
-0.034, -3.2511425e-9, -1.1529603e-8, 1.1666664e+1
-0.035, -2.9725360e-9, -1.1315099e-8, 1.1999997e+1
-0.036, -2.7071576e-9, -1.1112414e-8, 1.2333330e+1
-0.037, -2.4560693e-9, -1.0911029e-8, 1.2666663e+1
-0.038, -2.2021467e-9, -1.0720990e-8, 1.2999996e+1
-0.039, -1.9759783e-9, -1.0544188e-8, 1.3333329e+1
-0.040, -1.7433146e-9, -1.0369512e-8, 1.3666662e+1
-0.041, -1.5302558e-9, -1.0199447e-8, 1.3999995e+1
-0.042, -1.3406997e-9, -1.0034344e-8, 1.4333328e+1
-0.043, -1.1092166e-9, -9.8843689e-9, 1.4666661e+1
-0.044, -9.0525198e-10, -9.7315578e-9, 1.4999994e+1
-0.045, -7.0542072e-10, -9.5800461e-9, 1.5333327e+1
-0.046, -5.0889654e-10, -9.4405896e-9, 1.5666660e+1
-0.047, -2.9879033e-10, -9.2953423e-9, 1.5999993e+1
-0.048, -2.7847655e-10, -9.1908676e-9, 1.6333326e+1
-0.049, -5.5024676e-11, -9.0631112e-9, 1.6666660e+1
-0.050, 1.0760388e-10, -8.9409102e-9, 1.6999994e+1
-0.051, 2.8653072e-10, -8.8216625e-9, 1.7333328e+1
-0.052, 4.7136278e-10, -8.6968610e-9, 1.7666662e+1
-0.053, 6.4166805e-10, -8.5787955e-9, 1.7999996e+1
-0.054, 7.4819739e-10, -8.4763307e-9, 1.8333330e+1
-0.055, 8.5413626e-10, -8.3782377e-9, 1.8666664e+1
-0.056, 1.0643605e-9, -8.2567446e-9, 1.8999998e+1
-0.057, 1.1157356e-9, -8.1789810e-9, 1.9333332e+1
-0.058, 1.2732856e-9, -8.0808880e-9, 1.9666666e+1
-0.059, 1.3799333e-9, -7.9923685e-9, 2.0000000e+1
-0.060, 1.4811479e-9, -7.8974667e-9, 2.0333334e+1
-0.061, 1.6338557e-9, -7.7924014e-9, 2.0666668e+1
-0.062, 1.7134575e-9, -7.7209004e-9, 2.1000002e+1
-0.063, 1.9028956e-9, -7.6222175e-9, 2.1333336e+1
-0.064, 1.9524993e-9, -7.5451618e-9, 2.1666670e+1
-0.065, 2.1321342e-9, -7.4514430e-9, 2.2000004e+1
-0.066, 2.1686284e-9, -7.3734419e-9, 2.2333338e+1
-0.067, 2.2140985e-9, -7.3156490e-9, 2.2666672e+1
-0.068, 2.3379889e-9, -7.2250024e-9, 2.3000006e+1
-0.069, 2.4938858e-9, -7.1410926e-9, 2.3333340e+1
-0.070, 2.5218760e-9, -7.0811734e-9, 2.3666674e+1
-0.071, 2.6640727e-9, -6.9930080e-9, 2.4000008e+1
-0.072, 2.7546583e-9, -6.9153616e-9, 2.4333342e+1
-0.073, 2.8929574e-9, -6.8342874e-9, 2.4666676e+1
-0.074, 2.9298057e-9, -6.7605415e-9, 2.5000010e+1
-0.075, 3.0944420e-9, -6.6865580e-9, 2.5333344e+1
-0.076, 3.0658611e-9, -6.6482673e-9, 2.5666677e+1
-0.077, 3.1386127e-9, -6.5829115e-9, 2.6000011e+1
-0.078, 3.1888068e-9, -6.5281922e-9, 2.6333345e+1
-0.079, 3.3002965e-9, -6.4597643e-9, 2.6666679e+1
-0.080, 3.3611198e-9, -6.4020904e-9, 2.7000013e+1
-0.081, 3.4791052e-9, -6.3412258e-9, 2.7333347e+1
-0.082, 3.5267012e-9, -6.2756347e-9, 2.7666681e+1
-0.083, 3.6222469e-9, -6.2159513e-9, 2.8000015e+1
-0.084, 3.7070449e-9, -6.1536687e-9, 2.8333349e+1
-0.085, 3.7480268e-9, -6.0990679e-9, 2.8666683e+1
-0.086, 3.8255030e-9, -6.0417489e-9, 2.9000017e+1
-0.087, 3.8773504e-9, -5.9917569e-9, 2.9333351e+1
-0.088, 3.9521093e-9, -5.9391656e-9, 2.9666685e+1
-0.089, 4.0317114e-9, -5.8822009e-9, 3.0000019e+1
-0.090, 4.0665524e-9, -5.8292549e-9, 3.0333353e+1
-0.091, 4.1492245e-9, -5.7825722e-9, 3.0666687e+1
-0.092, 4.2150083e-9, -5.7355352e-9, 3.1000021e+1
-0.093, 4.2500852e-9, -5.6906253e-9, 3.1333355e+1
-0.094, 4.3299226e-9, -5.6458340e-9, 3.1666689e+1
-0.095, 4.3812980e-9, -5.5980882e-9, 3.2000023e+1
-0.096, 4.4443653e-9, -5.5456142e-9, 3.2333355e+1
-0.097, 4.5125108e-9, -5.4986953e-9, 3.2666687e+1
-0.098, 4.5431001e-9, -5.4561493e-9, 3.3000019e+1
-0.099, 4.6016790e-9, -5.4149032e-9, 3.3333351e+1
-0.100, 4.6575419e-9, -5.3722391e-9, 3.3666683e+1
-0.101, 4.6994693e-9, -5.3315836e-9, 3.4000015e+1
-0.102, 4.7808419e-9, -5.2943556e-9, 3.4333347e+1
-0.103, 4.8358784e-9, -5.2568923e-9, 3.4666679e+1
-0.104, 4.8613886e-9, -5.2180091e-9, 3.5000011e+1
-0.105, 4.9262279e-9, -5.1784181e-9, 3.5333344e+1
-0.106, 4.9370934e-9, -5.1459175e-9, 3.5666676e+1
-0.107, 5.0014597e-9, -5.1116440e-9, 3.6000008e+1
