Feb. 3, 2006   00:40:01
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_3.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -3.7141774e-8, -4.7054755e-8, 3.3333334e-1
-0.001, -3.0140836e-8, -4.1523407e-8, 6.6666669e-1
-0.002, -2.6234797e-8, -3.7383320e-8, 1.0000000e+0
-0.003, -2.3412477e-8, -3.4196738e-8, 1.3333334e+0
-0.004, -2.1150793e-8, -3.1668083e-8, 1.6666667e+0
-0.005, -1.9284169e-8, -2.9598805e-8, 2.0000000e+0
-0.006, -1.7658591e-8, -2.7894480e-8, 2.3333333e+0
-0.007, -1.6261545e-8, -2.6451103e-8, 2.6666665e+0
-0.008, -1.5017324e-8, -2.5215376e-8, 2.9999998e+0
-0.009, -1.3855541e-8, -2.4134826e-8, 3.3333330e+0
-0.010, -1.2886383e-8, -2.3189001e-8, 3.6666663e+0
-0.011, -1.2003913e-8, -2.2349189e-8, 3.9999995e+0
-0.012, -1.1167149e-8, -2.1604516e-8, 4.3333330e+0
-0.013, -1.0475063e-8, -2.0936659e-8, 4.6666665e+0
-0.014, -9.7451833e-9, -2.0322458e-8, 5.0000000e+0
-0.015, -9.1223047e-9, -1.9764277e-8, 5.3333335e+0
-0.016, -8.4916314e-9, -1.9237770e-8, 5.6666670e+0
-0.017, -7.8790290e-9, -1.8765391e-8, 6.0000005e+0
-0.018, -7.3909066e-9, -1.8325276e-8, 6.3333340e+0
-0.019, -6.8548354e-9, -1.7908443e-8, 6.6666675e+0
-0.020, -6.3826575e-9, -1.7517609e-8, 7.0000010e+0
-0.021, -5.9485088e-9, -1.7146986e-8, 7.3333344e+0
-0.022, -5.5216827e-9, -1.6808389e-8, 7.6666679e+0
-0.023, -5.1384368e-9, -1.6487048e-8, 8.0000010e+0
-0.024, -4.6644870e-9, -1.6170317e-8, 8.3333340e+0
-0.025, -4.3707638e-9, -1.5890576e-8, 8.6666670e+0
-0.026, -4.0665289e-9, -1.5616628e-8, 9.0000000e+0
-0.027, -3.6881254e-9, -1.5348231e-8, 9.3333330e+0
-0.028, -3.3561365e-9, -1.5094844e-8, 9.6666660e+0
-0.029, -3.0737508e-9, -1.4849970e-8, 9.9999990e+0
-0.030, -2.7510918e-9, -1.4618565e-8, 1.0333332e+1
-0.031, -2.4589040e-9, -1.4396380e-8, 1.0666665e+1
-0.032, -2.1739199e-9, -1.4188023e-8, 1.0999998e+1
-0.033, -1.8741733e-9, -1.3984629e-8, 1.1333331e+1
-0.034, -1.6126920e-9, -1.3781945e-8, 1.1666664e+1
-0.035, -1.3612497e-9, -1.3595569e-8, 1.1999997e+1
-0.036, -1.1791340e-9, -1.3429049e-8, 1.2333330e+1
-0.037, -9.2296748e-10, -1.3251892e-8, 1.2666663e+1
-0.038, -6.2499228e-10, -1.3079816e-8, 1.2999996e+1
-0.039, -4.1760248e-10, -1.2919678e-8, 1.3333329e+1
-0.040, -1.8919027e-10, -1.2761311e-8, 1.3666662e+1
-0.041, 5.9299538e-11, -1.2609681e-8, 1.3999995e+1
-0.042, 2.3539190e-10, -1.2457816e-8, 1.4333328e+1
-0.043, 5.3206795e-10, -1.2301223e-8, 1.4666661e+1
-0.044, 6.5406885e-10, -1.2185994e-8, 1.4999994e+1
-0.045, 8.7681218e-10, -1.2053627e-8, 1.5333327e+1
-0.046, 1.0718011e-9, -1.1926226e-8, 1.5666660e+1
-0.047, 1.2613572e-9, -1.1798588e-8, 1.5999993e+1
-0.048, 1.4500867e-9, -1.1676151e-8, 1.6333326e+1
-0.049, 1.6566497e-9, -1.1557375e-8, 1.6666660e+1
-0.050, 1.8229394e-9, -1.1444156e-8, 1.6999994e+1
-0.051, 2.0192275e-9, -1.1335427e-8, 1.7333328e+1
-0.052, 2.2001623e-9, -1.1230835e-8, 1.7666662e+1
-0.053, 2.3803881e-9, -1.1122815e-8, 1.7999996e+1
-0.054, 2.5218760e-9, -1.1023658e-8, 1.8333330e+1
-0.055, 2.7127314e-9, -1.0921903e-8, 1.8666664e+1
-0.056, 2.8915401e-9, -1.0822274e-8, 1.8999998e+1
-0.057, 3.0274774e-9, -1.0741436e-8, 1.9333332e+1
-0.058, 3.2021523e-9, -1.0643580e-8, 1.9666666e+1
-0.059, 3.3867482e-9, -1.0550806e-8, 2.0000000e+1
-0.060, 3.5512668e-9, -1.0462169e-8, 2.0333334e+1
-0.061, 3.6940535e-9, -1.0371759e-8, 2.0666668e+1
-0.062, 3.8849084e-9, -1.0286902e-8, 2.1000002e+1
-0.063, 4.0428132e-9, -1.0203228e-8, 2.1333336e+1
-0.064, 4.2044968e-9, -1.0118373e-8, 2.1666670e+1
-0.065, 4.3877937e-9, -1.0037062e-8, 2.2000004e+1
-0.066, 4.5181801e-9, -9.9558699e-9, 2.2333338e+1
-0.067, 4.6867141e-9, -9.8778692e-9, 2.2666672e+1
-0.068, 4.8486339e-9, -9.7957313e-9, 2.3000006e+1
-0.069, 5.0074829e-9, -9.7165485e-9, 2.3333340e+1
-0.070, 5.1874727e-9, -9.6390194e-9, 2.3666674e+1
-0.071, 5.3467941e-9, -9.5611377e-9, 2.4000008e+1
-0.072, 5.5091864e-9, -9.4915267e-9, 2.4333342e+1
-0.073, 5.6869327e-9, -9.4217976e-9, 2.4666676e+1
-0.074, 5.8154290e-9, -9.3448609e-9, 2.5000010e+1
-0.075, 5.9875060e-9, -9.2786783e-9, 2.5333344e+1
-0.076, 6.1689129e-9, -9.2061132e-9, 2.5666677e+1
-0.077, 6.2817014e-9, -9.1386303e-9, 2.6000011e+1
-0.078, 6.4647625e-9, -9.0745758e-9, 2.6333345e+1
-0.079, 6.6177064e-9, -9.0145384e-9, 2.6666679e+1
-0.080, 6.7760833e-9, -8.9513090e-9, 2.7000013e+1
-0.081, 6.9528840e-9, -8.8870173e-9, 2.7333347e+1
-0.082, 7.0964976e-9, -8.8236716e-9, 2.7666681e+1
-0.083, 7.2725910e-9, -8.7672989e-9, 2.8000015e+1
-0.084, 7.4360460e-9, -8.7098604e-9, 2.8333349e+1
-0.085, 7.5804865e-9, -8.6506509e-9, 2.8666683e+1
-0.086, 7.7664994e-9, -8.5964045e-9, 2.9000017e+1
-0.087, 7.9118845e-9, -8.5447578e-9, 2.9333351e+1
-0.088, 8.1332114e-9, -8.4730205e-9, 2.9666685e+1
-0.089, 8.2378504e-9, -8.4375662e-9, 3.0000019e+1
-0.090, 8.4010692e-9, -8.3789473e-9, 3.0333353e+1
-0.091, 8.5882634e-9, -8.3271825e-9, 3.0666687e+1
-0.092, 8.7690806e-9, -8.2672633e-9, 3.1000021e+1
-0.093, 8.9253316e-9, -8.2139628e-9, 3.1333355e+1
-0.094, 9.1218553e-9, -8.1634983e-9, 3.1666689e+1
-0.095, 9.2393684e-9, -8.1272153e-9, 3.2000023e+1
