Feb. 3, 2006   01:05:13
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_swv_13.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.2054322e-6, 6.5467344e-7
0.098, 1.3028468e-6, 7.2260281e-7
0.097, 1.3018939e-6, 7.0627885e-7
0.096, 1.2962249e-6, 7.0898716e-7
0.095, 1.3065716e-6, 7.1206807e-7
0.094, 1.3091811e-6, 7.0696700e-7
0.093, 1.2896926e-6, 7.1414138e-7
0.092, 1.2909944e-6, 7.0309630e-7
0.091, 1.2831541e-6, 7.0230919e-7
0.090, 1.2962066e-6, 7.0771296e-7
0.089, 1.3028573e-6, 7.0615636e-7
0.088, 1.2828880e-6, 7.0928371e-7
0.087, 1.2815809e-6, 6.9733591e-7
0.086, 1.2764708e-6, 7.0101532e-7
0.085, 1.2860212e-6, 7.0247972e-7
0.084, 1.2908888e-6, 7.0005865e-7
0.083, 1.2712447e-6, 7.0443281e-7
0.082, 1.2749531e-6, 6.9547491e-7
0.081, 1.2676599e-6, 7.0079312e-7
0.080, 1.2774562e-6, 7.0047270e-7
0.079, 1.2854563e-6, 6.9864461e-7
0.078, 1.2631273e-6, 7.0264139e-7
0.077, 1.2646235e-6, 6.9072041e-7
0.076, 1.2575425e-6, 6.9433031e-7
0.075, 1.2705772e-6, 6.9780253e-7
0.074, 1.2769788e-6, 6.9358276e-7
0.073, 1.2527601e-6, 6.9933662e-7
0.072, 1.2585384e-6, 6.9115799e-7
0.071, 1.2498870e-6, 6.9204941e-7
0.070, 1.2638658e-6, 6.9630414e-7
0.069, 1.2668527e-6, 6.8997383e-7
0.068, 1.2471488e-6, 6.9678038e-7
0.067, 1.2498028e-6, 6.8924732e-7
0.066, 1.2411789e-6, 6.8708732e-7
0.065, 1.2566702e-6, 6.9263632e-7
0.064, 1.2586730e-6, 6.8803121e-7
0.063, 1.2414206e-6, 6.9552198e-7
0.062, 1.2409445e-6, 6.8378188e-7
0.061, 1.2355166e-6, 6.8889540e-7
0.060, 1.2469640e-6, 6.8723438e-7
0.059, 1.2489400e-6, 6.8471229e-7
0.058, 1.2353695e-6, 6.9409560e-7
0.057, 1.2364386e-6, 6.8055385e-7
0.056, 1.2246902e-6, 6.8282804e-7
0.055, 1.2407545e-6, 6.8566504e-7
0.054, 1.2431417e-6, 6.8229622e-7
0.053, 1.2263544e-6, 6.9118914e-7
0.052, 1.2235037e-6, 6.7488764e-7
0.051, 1.2205205e-6, 6.8144766e-7
0.050, 1.2320663e-6, 6.8555596e-7
0.049, 1.2355358e-6, 6.8123381e-7
0.048, 1.2191965e-6, 6.8737705e-7
0.047, 1.2197503e-6, 6.7673579e-7
0.046, 1.2120312e-6, 6.7869223e-7
0.045, 1.2242283e-6, 6.8026606e-7
0.044, 1.2296560e-6, 6.7957143e-7
0.043, 1.2150601e-6, 6.8546285e-7
0.042, 1.2099005e-6, 6.7375339e-7
0.041, 1.2054537e-6, 6.7770526e-7
0.040, 1.2174377e-6, 6.7764506e-7
0.039, 1.2224214e-6, 6.7776051e-7
0.038, 1.2059763e-6, 6.8245436e-7
0.037, 1.2037925e-6, 6.6956858e-7
0.036, 1.1972941e-6, 6.7724466e-7
0.035, 1.2084064e-6, 6.7390198e-7
0.034, 1.2147252e-6, 6.7471757e-7
0.033, 1.1988886e-6, 6.8198426e-7
0.032, 1.1982906e-6, 6.6896024e-7
0.031, 1.1897324e-6, 6.7328818e-7
0.030, 1.2056333e-6, 6.7632811e-7
0.029, 1.2089890e-6, 6.7166582e-7
0.028, 1.1871382e-6, 6.7514372e-7
0.027, 1.1900038e-6, 6.6589996e-7
0.026, 1.1840059e-6, 6.7163290e-7
0.025, 1.1969346e-6, 6.7222015e-7
0.024, 1.2006363e-6, 6.6801852e-7
0.023, 1.1861032e-6, 6.7691803e-7
0.022, 1.1838438e-6, 6.6743536e-7
0.021, 1.1766992e-6, 6.7055885e-7
0.020, 1.1919178e-6, 6.6973939e-7
0.019, 1.1953423e-6, 6.6924838e-7
0.018, 1.1803722e-6, 6.7521114e-7
0.017, 1.1779014e-6, 6.6478509e-7
0.016, 1.1702178e-6, 6.6867767e-7
0.015, 1.1867071e-6, 6.6856956e-7
0.014, 1.1872122e-6, 6.6672436e-7
0.013, 1.1753079e-6, 6.7691099e-7
0.012, 1.1737554e-6, 6.6386667e-7
0.011, 1.1665539e-6, 6.6963219e-7
0.010, 1.1806769e-6, 6.6802534e-7
0.009, 1.1849381e-6, 6.6810583e-7
0.008, 1.1682018e-6, 6.7544869e-7
0.007, 1.1652933e-6, 6.6115263e-7
0.006, 1.1636484e-6, 6.6879107e-7
0.005, 1.1739972e-6, 6.6779762e-7
0.004, 1.1778526e-6, 6.6634561e-7
0.003, 1.1622698e-6, 6.7246810e-7
