Feb. 3, 2006   00:36:53
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_2.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -3.5136850e-8, -4.4866582e-8, 3.3333334e-1
-0.001, -2.8603125e-8, -3.9794148e-8, 6.6666669e-1
-0.002, -2.5028958e-8, -3.6016409e-8, 1.0000000e+0
-0.003, -2.2516545e-8, -3.3136160e-8, 1.3333334e+0
-0.004, -2.0478902e-8, -3.0834531e-8, 1.6666667e+0
-0.005, -1.8871750e-8, -2.8978697e-8, 2.0000000e+0
-0.006, -1.7332271e-8, -2.7430255e-8, 2.3333333e+0
-0.007, -1.6153244e-8, -2.6143354e-8, 2.6666665e+0
-0.008, -1.4998664e-8, -2.5030420e-8, 2.9999998e+0
-0.009, -1.4035646e-8, -2.4080222e-8, 3.3333330e+0
-0.010, -1.3152825e-8, -2.3232257e-8, 3.6666663e+0
-0.011, -1.2290077e-8, -2.2465246e-8, 3.9999995e+0
-0.012, -1.1500319e-8, -2.1781082e-8, 4.3333330e+0
-0.013, -1.0758393e-8, -2.1155062e-8, 4.6666665e+0
-0.014, -1.0152641e-8, -2.0614490e-8, 5.0000000e+0
-0.015, -9.5810195e-9, -2.0108073e-8, 5.3333335e+0
-0.016, -9.0295931e-9, -1.9641604e-8, 5.6666670e+0
-0.017, -8.5171417e-9, -1.9217207e-8, 6.0000005e+0
-0.018, -8.0424840e-9, -1.8825665e-8, 6.3333340e+0
-0.019, -7.6125879e-9, -1.8481279e-8, 6.6666675e+0
-0.020, -7.0741537e-9, -1.8109473e-8, 7.0000010e+0
-0.021, -6.7235040e-9, -1.7785176e-8, 7.3333344e+0
-0.022, -6.2895915e-9, -1.7474946e-8, 7.6666679e+0
-0.023, -5.8867409e-9, -1.7177358e-8, 8.0000010e+0
-0.024, -5.6147482e-9, -1.6927283e-8, 8.3333340e+0
-0.025, -5.2067004e-9, -1.6666334e-8, 8.6666670e+0
-0.026, -4.8449489e-9, -1.6408102e-8, 9.0000000e+0
-0.027, -4.5868931e-9, -1.6196436e-8, 9.3333330e+0
-0.028, -4.1186126e-9, -1.5957468e-8, 9.6666660e+0
-0.029, -3.9758259e-9, -1.5777118e-8, 9.9999990e+0
-0.030, -3.8129606e-9, -1.5613198e-8, 1.0333332e+1
-0.031, -3.5406140e-9, -1.5421151e-8, 1.0666665e+1
-0.032, -3.2566931e-9, -1.5238438e-8, 1.0999998e+1
-0.033, -3.0142266e-9, -1.5070736e-8, 1.1333331e+1
-0.034, -2.8162850e-9, -1.4903389e-8, 1.1666664e+1
-0.035, -2.7435332e-9, -1.4769722e-8, 1.1999997e+1
-0.036, -2.3412727e-9, -1.4595638e-8, 1.2333330e+1
-0.037, -2.1285682e-9, -1.4444010e-8, 1.2666663e+1
-0.038, -1.8916526e-9, -1.4299116e-8, 1.2999996e+1
-0.039, -1.6880422e-9, -1.4158242e-8, 1.3333329e+1
-0.040, -1.4841954e-9, -1.4021267e-8, 1.3666662e+1
-0.041, -1.2731445e-9, -1.3888428e-8, 1.3999995e+1
-0.042, -1.1049650e-9, -1.3757480e-8, 1.4333328e+1
-0.043, -8.8623736e-10, -1.3632087e-8, 1.4666661e+1
