Feb. 3, 2006   01:13:06
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_15.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.4476892e-8, -5.7220429e-8, 3.3333334e-1
-0.001, -4.4243222e-8, -4.9348344e-8, 6.6666669e-1
-0.002, -3.7880039e-8, -4.3479229e-8, 1.0000000e+0
-0.003, -3.3291602e-8, -3.8970288e-8, 1.3333334e+0
-0.004, -2.9685900e-8, -3.5414853e-8, 1.6666667e+0
-0.005, -2.6751856e-8, -3.2553157e-8, 2.0000000e+0
-0.006, -2.4269553e-8, -3.0182395e-8, 2.3333333e+0
-0.007, -2.2166605e-8, -2.8201995e-8, 2.6666665e+0
-0.008, -2.0361274e-8, -2.6519061e-8, 2.9999998e+0
-0.009, -1.8771955e-8, -2.5070838e-8, 3.3333330e+0
-0.010, -1.7411756e-8, -2.3811948e-8, 3.6666663e+0
-0.011, -1.6136237e-8, -2.2696767e-8, 3.9999995e+0
-0.012, -1.4993940e-8, -2.1702489e-8, 4.3333330e+0
-0.013, -1.3997147e-8, -2.0816939e-8, 4.6666665e+0
-0.014, -1.3049366e-8, -2.0016364e-8, 5.0000000e+0
-0.015, -1.2200673e-8, -1.9287290e-8, 5.3333335e+0
-0.016, -1.1420600e-8, -1.8635507e-8, 5.6666670e+0
-0.017, -1.0663674e-8, -1.8025800e-8, 6.0000005e+0
-0.018, -1.0000641e-8, -1.7462535e-8, 6.3333340e+0
-0.019, -9.3594563e-9, -1.6939929e-8, 6.6666675e+0
-0.020, -8.7687031e-9, -1.6445092e-8, 7.0000010e+0
-0.021, -8.2316864e-9, -1.5997177e-8, 7.3333344e+0
-0.022, -7.6993940e-9, -1.5582945e-8, 7.6666679e+0
-0.023, -7.2246173e-9, -1.5183721e-8, 8.0000010e+0
-0.024, -6.7475976e-9, -1.4802578e-8, 8.3333340e+0
-0.025, -6.2895915e-9, -1.4444836e-8, 8.6666670e+0
-0.026, -5.9146128e-9, -1.4103639e-8, 9.0000000e+0
-0.027, -5.4948734e-9, -1.3799317e-8, 9.3333330e+0
-0.028, -5.1204849e-9, -1.3506459e-8, 9.6666660e+0
-0.029, -4.7941646e-9, -1.3219863e-8, 9.9999990e+0
-0.030, -4.4321773e-9, -1.2950878e-8, 1.0333332e+1
-0.031, -4.1069201e-9, -1.2694302e-8, 1.0666665e+1
-0.032, -3.7866239e-9, -1.2446352e-8, 1.0999998e+1
-0.033, -3.4939631e-9, -1.2212467e-8, 1.1333331e+1
-0.034, -3.2379146e-9, -1.1984136e-8, 1.1666664e+1
