Feb. 3, 2006   00:45:27
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_5.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -4.3282689e-8, -5.2732290e-8, 3.3333334e-1
-0.001, -3.5173933e-8, -4.6013909e-8, 6.6666669e-1
-0.002, -3.0435739e-8, -4.0993708e-8, 1.0000000e+0
-0.003, -2.7009085e-8, -3.7120714e-8, 1.3333334e+0
-0.004, -2.4298254e-8, -3.4060943e-8, 1.6666667e+0
-0.005, -2.2062318e-8, -3.1584289e-8, 2.0000000e+0
-0.006, -2.0122704e-8, -2.9520569e-8, 2.3333333e+0
-0.007, -1.8495829e-8, -2.7790477e-8, 2.6666665e+0
-0.008, -1.7061106e-8, -2.6308811e-8, 2.9999998e+0
-0.009, -1.5755708e-8, -2.5030420e-8, 3.3333330e+0
-0.010, -1.4633842e-8, -2.3908621e-8, 3.6666663e+0
-0.011, -1.3585083e-8, -2.2906896e-8, 3.9999995e+0
-0.012, -1.2632341e-8, -2.2010475e-8, 4.3333330e+0
-0.013, -1.1793807e-8, -2.1204935e-8, 4.6666665e+0
-0.014, -1.0983617e-8, -2.0481416e-8, 5.0000000e+0
-0.015, -1.0261295e-8, -1.9826681e-8, 5.3333335e+0
-0.016, -9.6100727e-9, -1.9224416e-8, 5.6666670e+0
-0.017, -8.9562517e-9, -1.8667535e-8, 6.0000005e+0
-0.018, -8.3877012e-9, -1.8150599e-8, 6.3333340e+0
-0.019, -7.8260003e-9, -1.7674084e-8, 6.6666675e+0
-0.020, -7.2868578e-9, -1.7222387e-8, 7.0000010e+0
-0.021, -6.8325132e-9, -1.6808272e-8, 7.3333344e+0
-0.022, -6.3539578e-9, -1.6412711e-8, 7.6666679e+0
-0.023, -5.8680802e-9, -1.6023060e-8, 8.0000010e+0
-0.024, -5.5243987e-9, -1.5689192e-8, 8.3333340e+0
-0.025, -5.1668994e-9, -1.5372931e-8, 8.6666670e+0
-0.026, -4.7762132e-9, -1.5046863e-8, 9.0000000e+0
-0.027, -4.4041872e-9, -1.4736987e-8, 9.3333330e+0
-0.028, -4.0361767e-9, -1.4448855e-8, 9.6666660e+0
-0.029, -3.7304062e-9, -1.4172068e-8, 9.9999990e+0
-0.030, -3.3764500e-9, -1.3904620e-8, 1.0333332e+1
-0.031, -3.1019776e-9, -1.3658797e-8, 1.0666665e+1
-0.032, -2.7814444e-9, -1.3420421e-8, 1.0999998e+1
-0.033, -2.4407159e-9, -1.3176845e-8, 1.1333331e+1
-0.034, -2.2454907e-9, -1.2963760e-8, 1.1666664e+1
-0.035, -1.8727560e-9, -1.2733774e-8, 1.1999997e+1
-0.036, -1.6717440e-9, -1.2548226e-8, 1.2333330e+1
-0.037, -1.4678972e-9, -1.2366224e-8, 1.2666663e+1
-0.038, -1.2274384e-9, -1.2183394e-8, 1.2999996e+1
-0.039, -9.6690200e-10, -1.1995364e-8, 1.3333329e+1
-0.040, -6.9727163e-10, -1.1810171e-8, 1.3666662e+1
-0.041, -4.8574822e-10, -1.1639986e-8, 1.3999995e+1
-0.042, -2.7139033e-10, -1.1470275e-8, 1.4333328e+1
-0.043, -1.4987579e-11, -1.1306235e-8, 1.4666661e+1
-0.044, 2.3893501e-10, -1.1148106e-8, 1.4999994e+1
-0.045, 4.8447218e-10, -1.0984777e-8, 1.5333327e+1
-0.046, 5.9513522e-10, -1.0857847e-8, 1.5666660e+1
-0.047, 8.3559409e-10, -1.0716854e-8, 1.5999993e+1
-0.048, 1.0386140e-9, -1.0566761e-8, 1.6333326e+1
-0.049, 1.2105726e-9, -1.0443614e-8, 1.6666660e+1
-0.050, 1.4296547e-9, -1.0310775e-8, 1.6999994e+1
-0.051, 1.6112980e-9, -1.0184318e-8, 1.7333328e+1
-0.052, 1.7995552e-9, -1.0061290e-8, 1.7666662e+1
-0.053, 1.9488378e-9, -9.9455884e-9, 1.7999996e+1
-0.054, 2.1428821e-9, -9.8307131e-9, 1.8333330e+1
-0.055, 2.2932276e-9, -9.7101669e-9, 1.8666664e+1
-0.056, 2.4562106e-9, -9.6047472e-9, 1.8999998e+1
-0.057, 2.6392712e-9, -9.4974366e-9, 1.9333332e+1
-0.058, 2.7762712e-9, -9.3864623e-9, 1.9666666e+1
-0.059, 2.9358291e-9, -9.2844692e-9, 2.0000000e+1
-0.060, 3.0862928e-9, -9.1877954e-9, 2.0333334e+1
-0.061, 3.2150258e-9, -9.0889936e-9, 2.0666668e+1
-0.062, 3.3724576e-9, -8.9959835e-9, 2.1000002e+1
-0.063, 3.5170165e-9, -8.9046281e-9, 2.1333336e+1
-0.064, 3.6518906e-9, -8.8189438e-9, 2.1666670e+1
-0.065, 3.8106220e-9, -8.7298346e-9, 2.2000004e+1
-0.066, 3.9241197e-9, -8.6446237e-9, 2.2333338e+1
-0.067, 4.0674970e-9, -8.5628402e-9, 2.2666672e+1
-0.068, 4.1954031e-9, -8.4782217e-9, 2.3000006e+1
-0.069, 4.3181130e-9, -8.4012841e-9, 2.3333340e+1
-0.070, 4.4707025e-9, -8.3295459e-9, 2.3666674e+1
-0.071, 4.5895145e-9, -8.2528446e-9, 2.4000008e+1
-0.072, 4.7113975e-9, -8.1773255e-9, 2.4333342e+1
-0.073, 4.8445004e-9, -8.1064160e-9, 2.4666676e+1
-0.074, 4.9346132e-9, -8.0349150e-9, 2.5000010e+1
-0.075, 5.0717315e-9, -7.9660136e-9, 2.5333344e+1
-0.076, 5.1894808e-9, -7.8987670e-9, 2.5666677e+1
-0.077, 5.2795932e-9, -7.8285662e-9, 2.6000011e+1
-0.078, 5.4132867e-9, -7.7645099e-9, 2.6333345e+1
-0.079, 5.5142650e-9, -7.7036457e-9, 2.6666679e+1
-0.080, 5.6111098e-9, -7.6343900e-9, 2.7000013e+1
-0.081, 5.7360641e-9, -7.5732904e-9, 2.7333347e+1
-0.082, 5.8210983e-9, -7.5192794e-9, 2.7666681e+1
-0.083, 5.9473506e-9, -7.4685786e-9, 2.8000015e+1
-0.084, 6.0667533e-9, -7.4090147e-9, 2.8333349e+1
-0.085, 6.1510796e-9, -7.3496862e-9, 2.8666683e+1
-0.086, 6.2675296e-9, -7.2930768e-9, 2.9000017e+1
-0.087, 6.3555166e-9, -7.2400117e-9, 2.9333351e+1
-0.088, 6.4733841e-9, -7.1867108e-9, 2.9666685e+1
-0.089, 6.6154624e-9, -7.1390831e-9, 3.0000019e+1
-0.090, 6.6943557e-9, -7.0842461e-9, 3.0333353e+1
-0.091, 6.8095067e-9, -7.0274004e-9, 3.0666687e+1
-0.092, 6.9648127e-9, -6.9679529e-9, 3.1000021e+1
-0.093, 6.9884338e-9, -6.9322619e-9, 3.1333355e+1
-0.094, 7.1355903e-9, -6.8869981e-9, 3.1666689e+1
-0.095, 7.2732993e-9, -6.8354695e-9, 3.2000023e+1
-0.096, 7.3885680e-9, -6.7870141e-9, 3.2333355e+1
