Feb. 3, 2006   00:33:49
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -3.0822175e-8, -4.3617383e-8, 3.3333334e-1
-0.001, -2.5083169e-8, -3.8864513e-8, 6.6666669e-1
-0.002, -2.2056531e-8, -3.5334729e-8, 1.0000000e+0
-0.003, -1.9958422e-8, -3.2632222e-8, 1.3333334e+0
-0.004, -1.8327768e-8, -3.0477025e-8, 1.6666667e+0
-0.005, -1.6967569e-8, -2.8733110e-8, 2.0000000e+0
-0.006, -1.5767517e-8, -2.7294938e-8, 2.3333333e+0
-0.007, -1.4733757e-8, -2.6078592e-8, 2.6666665e+0
-0.008, -1.3821526e-8, -2.5040936e-8, 2.9999998e+0
-0.009, -1.2984999e-8, -2.4145224e-8, 3.3333330e+0
-0.010, -1.2264921e-8, -2.3356467e-8, 3.6666663e+0
-0.011, -1.1559844e-8, -2.2647603e-8, 3.9999995e+0
-0.012, -1.0891259e-8, -2.2008466e-8, 4.3333330e+0
-0.013, -1.0365699e-8, -2.1442483e-8, 4.6666665e+0
-0.014, -9.7893533e-9, -2.0923896e-8, 5.0000000e+0
-0.015, -9.2942631e-9, -2.0455181e-8, 5.3333335e+0
-0.016, -8.8387377e-9, -2.0024755e-8, 5.6666670e+0
-0.017, -8.3149487e-9, -1.9608512e-8, 6.0000005e+0
-0.018, -7.8953271e-9, -1.9229969e-8, 6.3333340e+0
-0.019, -7.4422823e-9, -1.8875184e-8, 6.6666675e+0
-0.020, -7.0262032e-9, -1.8551479e-8, 7.0000010e+0
-0.021, -6.6563035e-9, -1.8238882e-8, 7.3333344e+0
-0.022, -6.2347918e-9, -1.7932788e-8, 7.6666679e+0
-0.023, -5.8869767e-9, -1.7648437e-8, 8.0000010e+0
-0.024, -5.5155414e-9, -1.7383352e-8, 8.3333340e+0
-0.025, -5.2020943e-9, -1.7138712e-8, 8.6666670e+0
-0.026, -4.8984505e-9, -1.6898682e-8, 9.0000000e+0
-0.027, -4.6368509e-9, -1.6676260e-8, 9.3333330e+0
-0.028, -4.2736823e-9, -1.6463765e-8, 9.6666660e+0
-0.029, -3.9830299e-9, -1.6250445e-8, 9.9999990e+0
-0.030, -3.6737167e-9, -1.6057097e-8, 1.0333332e+1
-0.031, -3.3921581e-9, -1.5857012e-8, 1.0666665e+1
-0.032, -3.0742231e-9, -1.5668036e-8, 1.0999998e+1
-0.033, -2.7835705e-9, -1.5490524e-8, 1.1333331e+1
-0.034, -2.5272857e-9, -1.5321167e-8, 1.1666664e+1
-0.035, -2.2471442e-9, -1.5157719e-8, 1.1999997e+1
-0.036, -1.9730260e-9, -1.5008572e-8, 1.2333330e+1
-0.037, -1.7157965e-9, -1.4848196e-8, 1.2666663e+1
-0.038, -1.4186480e-9, -1.4700112e-8, 1.2999996e+1
-0.039, -1.2096047e-9, -1.4563727e-8, 1.3333329e+1
-0.040, -9.9371145e-10, -1.4440700e-8, 1.3666662e+1
-0.041, -7.4167855e-10, -1.4313653e-8, 1.3999995e+1
-0.042, -5.2023441e-10, -1.4181524e-8, 1.4333328e+1
-0.043, -2.4493513e-10, -1.4062040e-8, 1.4666661e+1
-0.044, 1.1821922e-11, -1.3938656e-8, 1.4999994e+1
-0.045, 2.2074703e-10, -1.3831109e-8, 1.5333327e+1
-0.046, 4.8541704e-10, -1.3718717e-8, 1.5666660e+1
-0.047, 7.1028616e-10, -1.3615069e-8, 1.5999993e+1
-0.048, 9.4235963e-10, -1.3507758e-8, 1.6333326e+1
-0.049, 1.2001796e-9, -1.3403994e-8, 1.6666660e+1
-0.050, 1.4251668e-9, -1.3299046e-8, 1.6999994e+1
-0.051, 1.6855851e-9, -1.3198118e-8, 1.7333328e+1
-0.052, 1.9721043e-9, -1.3096598e-8, 1.7666662e+1
-0.053, 2.1596525e-9, -1.2999333e-8, 1.7999996e+1
-0.054, 2.3399969e-9, -1.2921332e-8, 1.8333330e+1
-0.055, 2.5621494e-9, -1.2836830e-8, 1.8666664e+1
-0.056, 2.8504401e-9, -1.2738857e-8, 1.8999998e+1
-0.057, 3.0971585e-9, -1.2650573e-8, 1.9333332e+1
-0.058, 3.3157677e-9, -1.2565128e-8, 1.9666666e+1
-0.059, 3.5670922e-9, -1.2483580e-8, 2.0000000e+1
-0.060, 3.7979850e-9, -1.2405106e-8, 2.0333334e+1
-0.061, 4.0242711e-9, -1.2326632e-8, 2.0666668e+1
-0.062, 4.3024047e-9, -1.2243786e-8, 2.1000002e+1
-0.063, 4.5356594e-9, -1.2169212e-8, 2.1333336e+1
-0.064, 4.7758824e-9, -1.2100428e-8, 2.1666670e+1
-0.065, 5.0357096e-9, -1.2026800e-8, 2.2000004e+1
-0.066, 5.2569176e-9, -1.1954355e-8, 2.2333338e+1
-0.067, 5.5088325e-9, -1.1885571e-8, 2.2666672e+1
-0.068, 5.7679514e-9, -1.1821516e-8, 2.3000006e+1
