Feb. 3, 2006   00:37:22
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_swv_3.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.2701291e-6, 6.5552570e-7
0.098, 1.3544826e-6, 7.1841191e-7
0.097, 1.3571891e-6, 7.0994179e-7
0.096, 1.3501968e-6, 7.0892929e-7
0.095, 1.3623614e-6, 7.1453081e-7
0.094, 1.3639315e-6, 7.0600345e-7
0.093, 1.3441900e-6, 7.1228089e-7
0.092, 1.3454231e-6, 7.0741680e-7
0.091, 1.3379836e-6, 7.0486288e-7
0.090, 1.3521568e-6, 7.0855123e-7
0.089, 1.3544759e-6, 7.0411159e-7
0.088, 1.3366064e-6, 7.0964506e-7
0.087, 1.3347042e-6, 6.9993814e-7
0.086, 1.3326636e-6, 7.0347568e-7
0.085, 1.3451703e-6, 7.0458015e-7
0.084, 1.3439194e-6, 7.0134490e-7
0.083, 1.3281286e-6, 7.0652709e-7
0.082, 1.3277784e-6, 6.9741566e-7
0.081, 1.3224236e-6, 6.9922453e-7
0.080, 1.3348385e-6, 7.0031064e-7
0.079, 1.3394763e-6, 6.9736529e-7
0.078, 1.3208340e-6, 7.0693648e-7
0.077, 1.3176432e-6, 6.9198893e-7
0.076, 1.3159458e-6, 6.9610724e-7
0.075, 1.3285664e-6, 6.9993052e-7
0.074, 1.3331803e-6, 6.9547059e-7
0.073, 1.3133028e-6, 7.0266162e-7
0.072, 1.3154038e-6, 6.9562839e-7
0.071, 1.3084929e-6, 6.9091237e-7
0.070, 1.3176315e-6, 6.9428631e-7
0.069, 1.3250407e-6, 6.9151366e-7
0.068, 1.3045029e-6, 6.9789223e-7
0.067, 1.3054329e-6, 6.8988004e-7
0.066, 1.3013477e-6, 6.8818235e-7
0.065, 1.3138460e-6, 6.9319992e-7
0.064, 1.3172743e-6, 6.9148700e-7
0.063, 1.2963255e-6, 6.9506387e-7
0.062, 1.3015192e-6, 6.8716429e-7
0.061, 1.2942807e-6, 6.8689377e-7
0.060, 1.3075179e-6, 6.9089356e-7
0.059, 1.3118871e-6, 6.8849488e-7
0.058, 1.2904975e-6, 6.9258158e-7
0.057, 1.2917907e-6, 6.8287596e-7
0.056, 1.2855776e-6, 6.8259919e-7
0.055, 1.3009218e-6, 6.9047110e-7
0.054, 1.3076331e-6, 6.8576975e-7
0.053, 1.2850364e-6, 6.9158227e-7
0.052, 1.2866244e-6, 6.8242599e-7
0.051, 1.2811329e-6, 6.8143504e-7
0.050, 1.2937934e-6, 6.8798522e-7
0.049, 1.2975763e-6, 6.8111399e-7
0.048, 1.2819025e-6, 6.8954625e-7
0.047, 1.2788307e-6, 6.7948724e-7
0.046, 1.2741230e-6, 6.7942636e-7
0.045, 1.2877917e-6, 6.8485645e-7
0.044, 1.2924709e-6, 6.8254423e-7
0.043, 1.2733740e-6, 6.8623353e-7
0.042, 1.2737318e-6, 6.7883497e-7
0.041, 1.2725911e-6, 6.8199182e-7
0.040, 1.2832731e-6, 6.8192077e-7
0.039, 1.2850047e-6, 6.7771128e-7
0.038, 1.2693145e-6, 6.8572632e-7
0.037, 1.2668229e-6, 6.7596227e-7
0.036, 1.2646213e-6, 6.7863755e-7
