Feb. 3, 2006   00:48:10
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_6.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.0199422e-8, -5.8422238e-8, 3.3333334e-1
-0.001, -4.0799559e-8, -5.0697285e-8, 6.6666669e-1
-0.002, -3.5220470e-8, -4.4930285e-8, 1.0000000e+0
-0.003, -3.1152982e-8, -4.0474411e-8, 1.3333334e+0
-0.004, -2.7922026e-8, -3.6937411e-8, 1.6666667e+0
-0.005, -2.5281347e-8, -3.4089425e-8, 2.0000000e+0
-0.006, -2.3026631e-8, -3.1728117e-8, 2.3333333e+0
-0.007, -2.1105325e-8, -2.9724790e-8, 2.6666665e+0
-0.008, -1.9443490e-8, -2.8023774e-8, 2.9999998e+0
-0.009, -1.7935072e-8, -2.6543406e-8, 3.3333330e+0
-0.010, -1.6669592e-8, -2.5248942e-8, 3.6666663e+0
-0.011, -1.5455843e-8, -2.4111660e-8, 3.9999995e+0
-0.012, -1.4335276e-8, -2.3081219e-8, 4.3333330e+0
-0.013, -1.3441469e-8, -2.2159151e-8, 4.6666665e+0
-0.014, -1.2634112e-8, -2.1359638e-8, 5.0000000e+0
-0.015, -1.1719638e-8, -2.0590264e-8, 5.3333335e+0
-0.016, -1.0967318e-8, -1.9897707e-8, 5.6666670e+0
-0.017, -1.0229643e-8, -1.9259398e-8, 6.0000005e+0
-0.018, -9.5860972e-9, -1.8678881e-8, 6.3333340e+0
-0.019, -8.9384171e-9, -1.8136417e-8, 6.6666675e+0
-0.020, -8.3603009e-9, -1.7623620e-8, 7.0000010e+0
-0.021, -7.9032398e-9, -1.7160103e-8, 7.3333344e+0
-0.022, -7.3476807e-9, -1.6708878e-8, 7.6666679e+0
-0.023, -6.8679444e-9, -1.6295827e-8, 8.0000010e+0
-0.024, -6.4058057e-9, -1.5903222e-8, 8.3333340e+0
-0.025, -5.9519336e-9, -1.5532361e-8, 8.6666670e+0
-0.026, -5.5903007e-9, -1.5181595e-8, 9.0000000e+0
-0.027, -5.1728044e-9, -1.4845479e-8, 9.3333330e+0
-0.028, -4.7893227e-9, -1.4526027e-8, 9.6666660e+0
-0.029, -4.4104467e-9, -1.4216387e-8, 9.9999990e+0
-0.030, -4.0747965e-9, -1.3932392e-8, 1.0333332e+1
-0.031, -3.6779684e-9, -1.3652298e-8, 1.0666665e+1
-0.032, -3.5314021e-9, -1.3423141e-8, 1.0999998e+1
-0.033, -3.2457095e-9, -1.3187954e-8, 1.1333331e+1
-0.034, -2.9482068e-9, -1.2953124e-8, 1.1666664e+1
-0.035, -2.6029903e-9, -1.2713684e-8, 1.1999997e+1
-0.036, -2.3305253e-9, -1.2495989e-8, 1.2333330e+1
-0.037, -2.0930191e-9, -1.2288223e-8, 1.2666663e+1
-0.038, -1.8435845e-9, -1.2089202e-8, 1.2999996e+1
-0.039, -1.6087948e-9, -1.1895971e-8, 1.3333329e+1
-0.040, -1.3854609e-9, -1.1712196e-8, 1.3666662e+1
-0.041, -1.1425220e-9, -1.1534802e-8, 1.3999995e+1
-0.042, -9.5473729e-10, -1.1361309e-8, 1.4333328e+1
-0.043, -7.1616824e-10, -1.1199752e-8, 1.4666661e+1
-0.044, -5.0240079e-10, -1.1038313e-8, 1.4999994e+1
-0.045, -3.2595418e-10, -1.0882311e-8, 1.5333327e+1
-0.046, -1.2269800e-10, -1.0732218e-8, 1.5666660e+1
-0.047, 4.4064183e-11, -1.0587325e-8, 1.5999993e+1
-0.048, 2.2830569e-10, -1.0446450e-8, 1.6333326e+1
-0.049, 4.5152135e-10, -1.0304039e-8, 1.6666660e+1
-0.050, 5.9926886e-10, -1.0173564e-8, 1.6999994e+1
-0.051, 7.6496809e-10, -1.0050772e-8, 1.7333328e+1
-0.052, 9.4802854e-10, -9.9267972e-9, 1.7666662e+1
-0.053, 1.0865639e-9, -9.8068407e-9, 1.7999996e+1
-0.054, 1.2520270e-9, -9.6858201e-9, 1.8333330e+1
-0.055, 1.3909168e-9, -9.5749648e-9, 1.8666664e+1
-0.056, 1.5495297e-9, -9.4607984e-9, 1.8999998e+1
-0.057, 1.7133395e-9, -9.3537249e-9, 1.9333332e+1
-0.058, 1.8362852e-9, -9.2514965e-9, 1.9666666e+1
-0.059, 1.9817887e-9, -9.1487946e-9, 2.0000000e+1
-0.060, 2.1231588e-9, -9.0528296e-9, 2.0333334e+1
-0.061, 2.2308690e-9, -8.9565102e-9, 2.0666668e+1
-0.062, 2.3753095e-9, -8.8603089e-9, 2.1000002e+1
-0.063, 2.4980193e-9, -8.7719068e-9, 2.1333336e+1
-0.064, 2.6118712e-9, -8.6857517e-9, 2.1666670e+1
-0.065, 2.7527685e-9, -8.5988860e-9, 2.2000004e+1
-0.066, 2.8445351e-9, -8.5152116e-9, 2.2333338e+1
-0.067, 2.9685436e-9, -8.4315381e-9, 2.2666672e+1
-0.068, 3.0984575e-9, -8.3476284e-9, 2.3000006e+1
-0.069, 3.1891612e-9, -8.2690370e-9, 2.3333340e+1
-0.070, 3.3149410e-9, -8.1957623e-9, 2.3666674e+1
-0.071, 3.4220611e-9, -8.1213072e-9, 2.4000008e+1
-0.072, 3.5202052e-9, -8.0477971e-9, 2.4333342e+1
-0.073, 3.6380727e-9, -7.9822042e-9, 2.4666676e+1
-0.074, 3.7064545e-9, -7.9129494e-9, 2.5000010e+1
-0.075, 3.8216057e-9, -7.8422753e-9, 2.5333344e+1
-0.076, 3.9261270e-9, -7.7733739e-9, 2.5666677e+1
-0.077, 3.9925014e-9, -7.7071913e-9, 2.6000011e+1
-0.078, 4.1113135e-9, -7.6410087e-9, 2.6333345e+1
-0.079, 4.2112291e-9, -7.5756530e-9, 2.6666679e+1
-0.080, 4.3028772e-9, -7.5097066e-9, 2.7000013e+1
-0.081, 4.4164925e-9, -7.4468329e-9, 2.7333347e+1
-0.082, 4.4862918e-9, -7.3846684e-9, 2.7666681e+1
-0.083, 4.5995532e-9, -7.3209683e-9, 2.8000015e+1
-0.084, 4.6932094e-9, -7.2650663e-9, 2.8333349e+1
-0.085, 4.7575761e-9, -7.2088118e-9, 2.8666683e+1
-0.086, 4.8556017e-9, -7.1545654e-9, 2.9000017e+1
-0.087, 4.9464233e-9, -7.0989015e-9, 2.9333351e+1
-0.088, 5.0372448e-9, -7.0429995e-9, 2.9666685e+1
-0.089, 5.1404676e-9, -6.9840262e-9, 3.0000019e+1
-0.090, 5.1929057e-9, -6.9285981e-9, 3.0333353e+1
-0.091, 5.3172684e-9, -6.8717516e-9, 3.0666687e+1
-0.092, 5.4497811e-9, -6.8100601e-9, 3.1000021e+1
-0.093, 5.5290283e-9, -6.7616046e-9, 3.1333355e+1
-0.094, 5.5646954e-9, -6.7269772e-9, 3.1666689e+1
-0.095, 5.6654379e-9, -6.6830128e-9, 3.2000023e+1
-0.096, 5.7640537e-9, -6.6356214e-9, 3.2333355e+1
-0.097, 5.8822756e-9, -6.5857479e-9, 3.2666687e+1
-0.098, 5.9595155e-9, -6.5372929e-9, 3.3000019e+1
-0.099, 6.0710050e-9, -6.4923831e-9, 3.3333351e+1
-0.100, 6.1776522e-9, -6.4478272e-9, 3.3666683e+1
-0.101, 6.2743792e-9, -6.4027996e-9, 3.4000015e+1
-0.102, 6.4002776e-9, -6.3602532e-9, 3.4333347e+1
-0.103, 6.5068075e-9, -6.3187713e-9, 3.4666679e+1
-0.104, 6.5936132e-9, -6.2795342e-9, 3.5000011e+1
-0.105, 6.7093544e-9, -6.2392336e-9, 3.5333344e+1
-0.106, 6.7786812e-9, -6.1968057e-9, 3.5666676e+1
-0.107, 6.9007999e-9, -6.1523688e-9, 3.6000008e+1
-0.108, 7.0249273e-9, -6.1185683e-9, 3.6333340e+1
-0.109, 7.1190560e-9, -6.0853584e-9, 3.6666672e+1
-0.110, 7.2375133e-9, -6.0506125e-9, 3.7000004e+1
-0.111, 7.3357755e-9, -6.0133849e-9, 3.7333336e+1
-0.112, 7.4351014e-9, -5.9795844e-9, 3.7666668e+1
-0.113, 7.5562756e-9, -5.9456653e-9, 3.8000000e+1
-0.114, 7.6400104e-9, -5.9084377e-9, 3.8333332e+1
-0.115, 7.7442959e-9, -5.8731011e-9, 3.8666664e+1
-0.116, 7.8342905e-9, -5.8390639e-9, 3.8999996e+1
-0.117, 7.9073965e-9, -5.8112910e-9, 3.9333328e+1
-0.118, 8.0218401e-9, -5.7804450e-9, 3.9666660e+1
-0.119, 8.0911660e-9, -5.7472351e-9, 3.9999992e+1
-0.120, 8.1864764e-9, -5.7195804e-9, 4.0333324e+1
-0.121, 8.2785965e-9, -5.6889711e-9, 4.0666656e+1
