Feb. 3, 2006   01:02:09
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_11.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.7913351e-8, -6.2804595e-8, 3.3333334e-1
-0.001, -4.6955940e-8, -5.4166090e-8, 6.6666669e-1
-0.002, -4.0115623e-8, -4.7732534e-8, 1.0000000e+0
-0.003, -3.5180197e-8, -4.2764928e-8, 1.3333334e+0
-0.004, -3.1347259e-8, -3.8837097e-8, 1.6666667e+0
-0.005, -2.8217283e-8, -3.5658665e-8, 2.0000000e+0
-0.006, -2.5587353e-8, -3.3052128e-8, 2.3333333e+0
-0.007, -2.3379528e-8, -3.0850369e-8, 2.6666665e+0
-0.008, -2.1463414e-8, -2.8966168e-8, 2.9999998e+0
-0.009, -1.9780794e-8, -2.7350127e-8, 3.3333330e+0
-0.010, -1.8345599e-8, -2.5935233e-8, 3.6666663e+0
-0.011, -1.7010676e-8, -2.4689934e-8, 3.9999995e+0
-0.012, -1.5826688e-8, -2.3584089e-8, 4.3333330e+0
-0.013, -1.4763519e-8, -2.2586857e-8, 4.6666665e+0
-0.014, -1.3765191e-8, -2.1680151e-8, 5.0000000e+0
-0.015, -1.2869140e-8, -2.0862794e-8, 5.3333335e+0
-0.016, -1.2057531e-8, -2.0121311e-8, 5.6666670e+0
-0.017, -1.1277694e-8, -1.9435610e-8, 6.0000005e+0
-0.018, -1.0561160e-8, -1.8808764e-8, 6.3333340e+0
-0.019, -9.9510373e-9, -1.8237818e-8, 6.6666675e+0
-0.020, -9.3658343e-9, -1.7698902e-8, 7.0000010e+0
-0.021, -8.7792147e-9, -1.7188231e-8, 7.3333344e+0
-0.022, -8.2042861e-9, -1.6713017e-8, 7.6666679e+0
