Feb. 3, 2006   00:42:58
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_swv_5.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.2542482e-6, 6.5618769e-7
0.098, 1.3567322e-6, 7.1648662e-7
0.097, 1.3512904e-6, 7.1145627e-7
0.096, 1.3390297e-6, 7.0858630e-7
0.095, 1.3585376e-6, 7.1309330e-7
0.094, 1.3534336e-6, 7.1054171e-7
0.093, 1.3473107e-6, 7.1186423e-7
0.092, 1.3401179e-6, 7.0607030e-7
0.091, 1.3327656e-6, 7.0512124e-7
0.090, 1.3504313e-6, 7.1122867e-7
0.089, 1.3420002e-6, 7.0319840e-7
0.088, 1.3439097e-6, 7.1439632e-7
0.087, 1.3305291e-6, 7.0102965e-7
0.086, 1.3326260e-6, 7.0574720e-7
0.085, 1.3391827e-6, 7.0678095e-7
0.084, 1.3380642e-6, 7.0233210e-7
0.083, 1.3286195e-6, 7.0459447e-7
0.082, 1.3249586e-6, 7.0232454e-7
0.081, 1.3134646e-6, 6.9462715e-7
0.080, 1.3275861e-6, 7.0113003e-7
0.079, 1.3305809e-6, 7.0000868e-7
0.078, 1.3207527e-6, 6.9919963e-7
0.077, 1.3172685e-6, 6.9829156e-7
0.076, 1.3055816e-6, 6.9119062e-7
0.075, 1.3235533e-6, 6.9979029e-7
0.074, 1.3222424e-6, 6.9805685e-7
0.073, 1.3139963e-6, 6.9587537e-7
0.072, 1.3100483e-6, 6.9395503e-7
0.071, 1.3073625e-6, 6.9951386e-7
0.070, 1.3160101e-6, 6.9838990e-7
0.069, 1.3157262e-6, 6.9631102e-7
0.068, 1.3110997e-6, 6.9986572e-7
0.067, 1.3030880e-6, 6.9180430e-7
0.066, 1.2949660e-6, 6.8946844e-7
0.065, 1.3088612e-6, 6.9607154e-7
0.064, 1.3092523e-6, 6.9062401e-7
0.063, 1.2942215e-6, 6.9080426e-7
0.062, 1.2972962e-6, 6.9116413e-7
0.061, 1.2845773e-6, 6.8540061e-7
0.060, 1.3029437e-6, 6.9365484e-7
0.059, 1.3003894e-6, 6.8721999e-7
0.058, 1.2929092e-6, 6.9062548e-7
0.057, 1.2890639e-6, 6.8965767e-7
0.056, 1.2776530e-6, 6.8083585e-7
0.055, 1.2956253e-6, 6.8845424e-7
0.054, 1.2941572e-6, 6.8654396e-7
0.053, 1.2852154e-6, 6.8817849e-7
0.052, 1.2818049e-6, 6.8509496e-7
0.051, 1.2701631e-6, 6.8181618e-7
0.050, 1.2913329e-6, 6.8821544e-7
0.049, 1.2865706e-6, 6.8328643e-7
0.048, 1.2860758e-6, 6.9129800e-7
0.047, 1.2775849e-6, 6.8162473e-7
0.046, 1.2641674e-6, 6.7644271e-7
0.045, 1.2825627e-6, 6.8457092e-7
0.044, 1.2812164e-6, 6.8171960e-7
0.043, 1.2740948e-6, 6.8552015e-7
0.042, 1.2689648e-6, 6.7839005e-7
0.041, 1.2578435e-6, 6.7517857e-7
0.040, 1.2770356e-6, 6.8572155e-7
0.039, 1.2746935e-6, 6.8079896e-7
0.038, 1.2687800e-6, 6.8252564e-7
0.037, 1.2632803e-6, 6.7868586e-7
0.036, 1.2542098e-6, 6.7469591e-7
0.035, 1.2694852e-6, 6.8149842e-7
0.034, 1.2695585e-6, 6.7954227e-7
0.033, 1.2601456e-6, 6.7938839e-7
0.032, 1.2544796e-6, 6.7471922e-7
0.031, 1.2482828e-6, 6.7551582e-7
0.030, 1.2651810e-6, 6.7955011e-7
0.029, 1.2628559e-6, 6.7802671e-7
0.028, 1.2571988e-6, 6.7980938e-7
0.027, 1.2501177e-6, 6.7387350e-7
0.026, 1.2408528e-6, 6.7285640e-7
0.025, 1.2583934e-6, 6.7767672e-7
0.024, 1.2580897e-6, 6.7523615e-7
0.023, 1.2491425e-6, 6.7766643e-7
0.022, 1.2424748e-6, 6.7300465e-7
0.021, 1.2339914e-6, 6.7027935e-7
0.020, 1.2527474e-6, 6.7824317e-7
0.019, 1.2516016e-6, 6.7398764e-7
0.018, 1.2419426e-6, 6.7708652e-7
0.017, 1.2409836e-6, 6.7565867e-7
