Feb. 3, 2006   00:50:51
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\2\75um_control_transfer_2_gc_7.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.3219331e-8, -6.1012585e-8, 3.3333334e-1
-0.001, -4.3382599e-8, -5.2810407e-8, 6.6666669e-1
-0.002, -3.7324011e-8, -4.6684249e-8, 1.0000000e+0
-0.003, -3.2984296e-8, -4.1949811e-8, 1.3333334e+0
-0.004, -2.9528350e-8, -3.8195950e-8, 1.6666667e+0
-0.005, -2.6689849e-8, -3.5154144e-8, 2.0000000e+0
-0.006, -2.4280300e-8, -3.2646881e-8, 2.3333333e+0
-0.007, -2.2239355e-8, -3.0527961e-8, 2.6666665e+0
-0.008, -2.0472763e-8, -2.8718221e-8, 2.9999998e+0
-0.009, -1.8901160e-8, -2.7153233e-8, 3.3333330e+0
-0.010, -1.7556077e-8, -2.5787267e-8, 3.6666663e+0
-0.011, -1.6292487e-8, -2.4588532e-8, 3.9999995e+0
-0.012, -1.5162001e-8, -2.3518025e-8, 4.3333330e+0
-0.013, -1.4164497e-8, -2.2549392e-8, 4.6666665e+0
-0.014, -1.3210103e-8, -2.1674362e-8, 5.0000000e+0
-0.015, -1.2371924e-8, -2.0882531e-8, 5.3333335e+0
-0.016, -1.1556182e-8, -2.0157476e-8, 5.6666670e+0
-0.017, -1.0822051e-8, -1.9493756e-8, 6.0000005e+0
-0.018, -1.0120633e-8, -1.8888183e-8, 6.3333340e+0
-0.019, -9.5597601e-9, -1.8343949e-8, 6.6666675e+0
-0.020, -8.9759737e-9, -1.7814486e-8, 7.0000010e+0
-0.021, -8.4445082e-9, -1.7330997e-8, 7.3333344e+0
-0.022, -7.9041849e-9, -1.6874454e-8, 7.6666679e+0
-0.023, -7.4159443e-9, -1.6443911e-8, 8.0000010e+0
-0.024, -6.9253425e-9, -1.6041733e-8, 8.3333340e+0
-0.025, -6.4645032e-9, -1.5649599e-8, 8.6666670e+0
-0.026, -6.0783050e-9, -1.5285712e-8, 9.0000000e+0
-0.027, -5.6707288e-9, -1.4946171e-8, 9.3333330e+0
-0.028, -5.2774447e-9, -1.4613840e-8, 9.6666660e+0
-0.029, -4.9493529e-9, -1.4312944e-8, 9.9999990e+0
-0.030, -4.5763819e-9, -1.4015710e-8, 1.0333332e+1
-0.031, -4.2502983e-9, -1.3739163e-8, 1.0666665e+1
-0.032, -3.9268127e-9, -1.3478214e-8, 1.0999998e+1
-0.033, -3.6187984e-9, -1.3220101e-8, 1.1333331e+1
-0.034, -3.3818830e-9, -1.2979713e-8, 1.1666664e+1
-0.035, -3.0866241e-9, -1.2750794e-8, 1.1999997e+1
-0.036, -2.8088447e-9, -1.2526126e-8, 1.2333330e+1
-0.037, -2.5512608e-9, -1.2313278e-8, 1.2666663e+1
-0.038, -2.2806854e-9, -1.2105274e-8, 1.2999996e+1
-0.039, -2.0551079e-9, -1.1903417e-8, 1.3333329e+1
-0.040, -1.8113422e-9, -1.1712432e-8, 1.3666662e+1
-0.041, -1.5959215e-9, -1.1532085e-8, 1.3999995e+1
-0.042, -1.4128609e-9, -1.1353863e-8, 1.4333328e+1
-0.043, -1.1829134e-9, -1.1182616e-8, 1.4666661e+1
-0.044, -9.6477615e-10, -1.1011013e-8, 1.4999994e+1
-0.045, -7.5927603e-10, -1.0845674e-8, 1.5333327e+1
-0.046, -5.6511379e-10, -1.0693217e-8, 1.5666660e+1
-0.047, -3.8099041e-10, -1.0539460e-8, 1.5999993e+1
-0.048, -2.0348080e-10, -1.0397640e-8, 1.6333326e+1
-0.049, -6.2479180e-12, -1.0257002e-8, 1.6666660e+1
-0.050, 1.5212891e-10, -1.0117309e-8, 1.6999994e+1
-0.051, 3.3967731e-10, -9.9858886e-9, 1.7333328e+1
-0.052, 5.1222654e-10, -9.8617958e-9, 1.7666662e+1
-0.053, 6.4001454e-10, -9.7390034e-9, 1.7999996e+1
-0.054, 8.1114659e-10, -9.6192840e-9, 1.8333330e+1
-0.055, 9.5074493e-10, -9.5075992e-9, 1.8666664e+1
-0.056, 1.1056969e-9, -9.3848076e-9, 1.8999998e+1
-0.057, 1.2699788e-9, -9.2759596e-9, 1.9333332e+1
-0.058, 1.3949323e-9, -9.1724317e-9, 1.9666666e+1
-0.059, 1.5376014e-9, -9.0686667e-9, 2.0000000e+1
-0.060, 1.6698772e-9, -8.9716377e-9, 2.0333334e+1
-0.061, 1.7843197e-9, -8.8718908e-9, 2.0666668e+1
-0.062, 1.9176585e-9, -8.7739167e-9, 2.1000002e+1
-0.063, 2.0430844e-9, -8.6846876e-9, 2.1333336e+1
-0.064, 2.1641406e-9, -8.5993594e-9, 2.1666670e+1
-0.065, 2.3072821e-9, -8.5087120e-9, 2.2000004e+1
-0.066, 2.3858209e-9, -8.4264560e-9, 2.2333338e+1
-0.067, 2.5071134e-9, -8.3447915e-9, 2.2666672e+1
-0.068, 2.5982891e-9, -8.2660812e-9, 2.3000006e+1
-0.069, 2.6997400e-9, -8.1854807e-9, 2.3333340e+1
-0.070, 2.8163083e-9, -8.1111429e-9, 2.3666674e+1
-0.071, 2.9055947e-9, -8.0407050e-9, 2.4000008e+1
-0.072, 3.0086988e-9, -7.9684952e-9, 2.4333342e+1
-0.073, 3.1244403e-9, -7.8998310e-9, 2.4666676e+1
-0.074, 3.1942393e-9, -7.8332931e-9, 2.5000010e+1
-0.075, 3.2943912e-9, -7.7720745e-9, 2.5333344e+1
-0.076, 3.3678518e-9, -7.7154647e-9, 2.5666677e+1
-0.077, 3.4296199e-9, -7.6557818e-9, 2.6000011e+1
-0.078, 3.5360310e-9, -7.6002351e-9, 2.6333345e+1
-0.079, 3.6022871e-9, -7.5426803e-9, 2.6666679e+1
-0.080, 3.6822434e-9, -7.4861886e-9, 2.7000013e+1
-0.081, 3.7780254e-9, -7.4339508e-9, 2.7333347e+1
-0.082, 3.8276289e-9, -7.3811233e-9, 2.7666681e+1
-0.083, 3.9208121e-9, -7.3303044e-9, 2.8000015e+1
-0.084, 4.0026578e-9, -7.2830311e-9, 2.8333349e+1
-0.085, 4.0393884e-9, -7.2349304e-9, 2.8666683e+1
-0.086, 4.1232417e-9, -7.1875381e-9, 2.9000017e+1
-0.087, 4.1753254e-9, -7.1414470e-9, 2.9333351e+1
-0.088, 4.2509121e-9, -7.0999646e-9, 2.9666685e+1
-0.089, 4.3249631e-9, -7.0528090e-9, 3.0000019e+1
-0.090, 4.3512998e-9, -7.0108541e-9, 3.0333353e+1
-0.091, 4.4226347e-9, -6.9692536e-9, 3.0666687e+1
-0.092, 4.4955040e-9, -6.9235160e-9, 3.1000021e+1
-0.093, 4.5242032e-9, -6.8794339e-9, 3.1333355e+1
-0.094, 4.6127808e-9, -6.8412609e-9, 3.1666689e+1
-0.095, 4.6686437e-9, -6.8010779e-9, 3.2000023e+1
-0.096, 4.7347819e-9, -6.7581776e-9, 3.2333355e+1
-0.097, 4.8082422e-9, -6.7210681e-9, 3.2666687e+1
-0.098, 4.8465081e-9, -6.6749766e-9, 3.3000019e+1
-0.099, 4.9078035e-9, -6.6356214e-9, 3.3333351e+1
-0.100, 4.9721698e-9, -6.5903567e-9, 3.3666683e+1
-0.101, 5.0281512e-9, -6.5508834e-9, 3.4000015e+1
-0.102, 5.1267675e-9, -6.5170833e-9, 3.4333347e+1
-0.103, 5.1819216e-9, -6.4772556e-9, 3.4666679e+1
-0.104, 5.2277458e-9, -6.4338819e-9, 3.5000011e+1
-0.105, 5.3040408e-9, -6.3951182e-9, 3.5333344e+1
-0.106, 5.3271889e-9, -6.3544623e-9, 3.5666676e+1
-0.107, 5.4078537e-9, -6.3146346e-9, 3.6000008e+1
-0.108, 5.4759997e-9, -6.2705516e-9, 3.6333340e+1
-0.109, 5.5331619e-9, -6.2365153e-9, 3.6666672e+1
-0.110, 5.6147713e-9, -6.1999965e-9, 3.7000004e+1
-0.111, 5.6758309e-9, -6.1613505e-9, 3.7333336e+1
-0.112, 5.7328746e-9, -6.1188046e-9, 3.7666668e+1
-0.113, 5.8331446e-9, -6.0811041e-9, 3.8000000e+1
-0.114, 5.8865273e-9, -6.0438765e-9, 3.8333332e+1
-0.115, 5.9733334e-9, -6.0058212e-9, 3.8666664e+1
-0.116, 6.0423062e-9, -5.9709566e-9, 3.8999996e+1
-0.117, 6.1217897e-9, -5.9325473e-9, 3.9333328e+1
-0.118, 6.2178076e-9, -5.8944924e-9, 3.9666660e+1
-0.119, 6.2868981e-9, -5.8576188e-9, 3.9999992e+1
-0.120, 6.3659096e-9, -5.8241727e-9, 4.0333324e+1
-0.121, 6.4325199e-9, -5.7973448e-9, 4.0666656e+1
-0.122, 6.5140116e-9, -5.7627174e-9, 4.0999989e+1
-0.123, 6.5934955e-9, -5.7270260e-9, 4.1333321e+1
-0.124, 6.6697905e-9, -5.6952345e-9, 4.1666653e+1
-0.125, 6.7205752e-9, -5.6597798e-9, 4.1999985e+1
-0.126, 6.8169475e-9, -5.6272791e-9, 4.2333317e+1
-0.127, 6.8961947e-9, -5.5969060e-9, 4.2666649e+1
-0.128, 6.9672930e-9, -5.5698424e-9, 4.2999981e+1
-0.129, 7.0624844e-9, -5.5406506e-9, 4.3333313e+1
-0.130, 7.1280324e-9, -5.5112230e-9, 4.3666645e+1
-0.131, 7.2166095e-9, -5.4839222e-9, 4.3999977e+1
-0.132, 7.3030608e-9, -5.4548490e-9, 4.4333309e+1
-0.133, 7.3756947e-9, -5.4312124e-9, 4.4666641e+1
-0.134, 7.4864763e-9, -5.4060392e-9, 4.4999973e+1
-0.135, 7.5607627e-9, -5.3775571e-9, 4.5333305e+1
-0.136, 7.6487501e-9, -5.3499023e-9, 4.5666637e+1
-0.137, 7.7463040e-9, -5.3201199e-9, 4.5999969e+1
-0.138, 7.8217726e-9, -5.2931743e-9, 4.6333302e+1
-0.139, 7.9468441e-9, -5.2648104e-9, 4.6666634e+1
-0.140, 8.0586871e-9, -5.2365641e-9, 4.6999966e+1
-0.141, 8.1385254e-9, -5.2109188e-9, 4.7333298e+1
-0.142, 8.2677305e-9, -5.1898819e-9, 4.7666630e+1
-0.143, 8.3644576e-9, -5.1656541e-9, 4.7999962e+1
-0.144, 8.4721687e-9, -5.1423719e-9, 4.8333294e+1
-0.145, 8.6025542e-9, -5.1207443e-9, 4.8666626e+1
-0.146, 8.6832186e-9, -5.0994715e-9, 4.8999958e+1
-0.147, 8.8156131e-9, -5.0750075e-9, 4.9333290e+1
-0.148, 8.9311181e-9, -5.0526707e-9, 4.9666622e+1
-0.149, 9.0235934e-9, -5.0297428e-9, 4.9999954e+1
-0.150, 9.1539798e-9, -5.0141429e-9, 5.0333286e+1
-0.151, 9.2626351e-9, -4.9967697e-9, 5.0666618e+1
-0.152, 9.3894776e-9, -4.9766786e-9, 5.0999950e+1
-0.153, 9.5229353e-9, -4.9549329e-9, 5.1333282e+1
-0.154, 9.6110409e-9, -4.9394506e-9, 5.1666615e+1
-0.155, 9.7394182e-9, -4.9255053e-9, 5.1999947e+1
-0.156, 9.8585851e-9, -4.9067141e-9, 5.2333279e+1
-0.157, 9.9516502e-9, -4.8879230e-9, 5.2666611e+1
-0.158, 1.0083337e-8, -4.8714957e-9, 5.2999943e+1
-0.159, 1.0202267e-8, -4.8504583e-9, 5.3333275e+1
-0.160, 1.0320725e-8, -4.8362767e-9, 5.3666607e+1
-0.161, 1.0453118e-8, -4.8192579e-9, 5.3999939e+1
-0.162, 1.0545003e-8, -4.7997575e-9, 5.4333271e+1
-0.163, 1.0660981e-8, -4.7852211e-9, 5.4666603e+1
-0.164, 1.0792784e-8, -4.7750572e-9, 5.4999935e+1
-0.165, 1.0897187e-8, -4.7557931e-9, 5.5333267e+1
-0.166, 1.1039857e-8, -4.7373567e-9, 5.5666599e+1
-0.167, 1.1163984e-8, -4.7215205e-9, 5.5999931e+1
-0.168, 1.1292007e-8, -4.7117110e-9, 5.6333263e+1
-0.169, 1.1431961e-8, -4.6930380e-9, 5.6666595e+1
-0.170, 1.1516287e-8, -4.6790927e-9, 5.6999928e+1
-0.171, 1.1654939e-8, -4.6660920e-9, 5.7333260e+1
-0.172, 1.1768792e-8, -4.6580553e-9, 5.7666592e+1
-0.173, 1.1874022e-8, -4.6474193e-9, 5.7999924e+1
-0.174, 1.1996377e-8, -4.6370192e-9, 5.8333256e+1
-0.175, 1.2098892e-8, -4.6291007e-9, 5.8666588e+1
-0.176, 1.2177666e-8, -4.6218913e-9, 5.8999920e+1
-0.177, 1.2310414e-8, -4.6207096e-9, 5.9333252e+1
-0.178, 1.2410212e-8, -4.6130277e-9, 5.9666584e+1
-0.179, 1.2533276e-8, -4.6039275e-9, 5.9999916e+1
-0.180, 1.2664490e-8, -4.5962456e-9, 6.0333248e+1
-0.181, 1.2765231e-8, -4.5883271e-9, 6.0666580e+1
-0.182, 1.2894790e-8, -4.5839545e-9, 6.0999912e+1
-0.183, 1.2998132e-8, -4.5787547e-9, 6.1333244e+1
-0.184, 1.3106670e-8, -4.5772182e-9, 6.1666576e+1
-0.185, 1.3229497e-8, -4.5806452e-9, 6.1999908e+1
-0.186, 1.3317837e-8, -4.5776907e-9, 6.2333241e+1
-0.187, 1.3465231e-8, -4.5742636e-9, 6.2666573e+1
-0.188, 1.3533376e-8, -4.5871458e-9, 6.2999905e+1
-0.189, 1.3652542e-8, -4.5853725e-9, 6.3333237e+1
-0.190, 1.3792496e-8, -4.5810000e-9, 6.3666569e+1
-0.191, 1.3919458e-8, -4.5789910e-9, 6.3999901e+1
-0.192, 1.4047127e-8, -4.5801731e-9, 6.4333237e+1
